Year,County,City,Severity_Level,Has_Occurrence,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_median,Humidity_mean,Humidity_std,Humidity_min,Humidity_max,Humidity_median,Rainfall_mean,Rainfall_std,Rainfall_min,Rainfall_max,Rainfall_median,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_median,Temp_Humidity_Index_mean,Temp_Humidity_Index_std,Temp_Humidity_Index_min,Temp_Humidity_Index_max,Temp_Humidity_Index_median,Latitude,Longitude,Spring_Temp,Summer_Temp,Autumn_Temp,Winter_Temp,Annual_Temp,Temp_Range,Growing_Degree_Days,Spring_Precip,Summer_Precip,Autumn_Precip,Winter_Precip,Annual_Precip,Precip_Days,Max_Daily_Precip,Spring_Humidity,Summer_Humidity,Autumn_Humidity,Winter_Humidity,Annual_Humidity,Spring_Wind,Summer_Wind,Autumn_Wind,Winter_Wind,Annual_Wind,Max_Wind_Speed,Spring_Sunshine,Summer_Sunshine,Autumn_Sunshine,Winter_Sunshine,Annual_Sunshine,Frost_Free_Days,Heat_Wave_Days,Drought_Index,Spring_NDVI,Summer_NDVI,Autumn_NDVI,Annual_NDVI,Spring_EVI,Summer_EVI,Autumn_EVI,Annual_EVI,Spring_LST,Summer_LST,Autumn_LST,Winter_LST,Annual_LST,Forest_Cover_Percent,Farmland_Percent,Urban_Percent,Water_Percent,Other_Land_Percent,Vegetation_Cover_Percent,Elevation_Mean,Elevation_STD,Slope_Mean,Terrain_Roughness,River_Density,Lake_Distance,Water_Proximity,TRMM_Spring,TRMM_Summer,TRMM_Autumn,TRMM_Annual,Soil_Moisture_Spring,Soil_Moisture_Summer,Soil_Moisture_Autumn,Soil_Moisture_Annual,Coastal_Distance,County_Elevation,Forest_Cover_Base,Coastal_Influence_Index,Mountain_Influence_Index,Forest_Ecology_Index
2019,市中区,济南市,1,1.0,1.1480673013094256,0.3480862541803435,0.4504639008437528,2.013668112773904,1.159767426383731,0.7497597493494723,0.858994366647984,-1.427354943137614,2.6896627718796653,0.7215338432131378,0.7668562690595334,1.0904083646492408,-0.5990904159484501,3.4035820872075795,0.6419532091959139,0.0932959941053063,1.0133553032103455,-1.972772628462052,2.4593046534532075,-0.061821528920899,1.159853434727813,0.4891068620699715,0.1093123483942827,2.486289392099018,1.0995506390444294,36.57839588723429,116.97161262030517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37000775253721235,0.6636571589457351,0.10980573872686566,0.41153201545384055,0.2238617844677523,0.5913773261899665,0.2877882992375994,0.333498762652103,17.869608414344913,32.09410949373853,20.40532148420545,-2.013095253415053,18.466592525156962,17.111339411781472,36.820812131077474,24.124715796838295,11.717124408547775,10.226008251754983,33.910986842119,35.21800416869516,45.349194064913924,2.9793802852835536,0.8748107342790821,0.1812001989068126,3.439213691656909,0.2812074411749921,89.9954505312978,62.367579946630016,42.45343636087893,158.39636568781106,64.24476653753092,43.42067937693096,50.57705780397611,57.17865072927647,124.48537669132541,121.37412496034173,23.92072719603798,0.28798301769739754,0.24274824992068347,0.2392072719603798
2019,市中区,济南市,1,1.0,1.1480673013094256,0.3480862541803435,0.4504639008437528,2.013668112773904,1.159767426383731,0.7497597493494723,0.858994366647984,-1.427354943137614,2.6896627718796653,0.7215338432131378,0.7668562690595334,1.0904083646492408,-0.5990904159484501,3.4035820872075795,0.6419532091959139,0.0932959941053063,1.0133553032103455,-1.972772628462052,2.4593046534532075,-0.061821528920899,1.159853434727813,0.4891068620699715,0.1093123483942827,2.486289392099018,1.0995506390444294,34.86449127448083,117.59907705254888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37000775253721235,0.6636571589457351,0.10980573872686566,0.41153201545384055,0.2238617844677523,0.5913773261899665,0.2877882992375994,0.333498762652103,17.869608414344913,32.09410949373853,20.40532148420545,-2.013095253415053,18.466592525156962,17.111339411781472,36.820812131077474,24.124715796838295,11.717124408547775,10.226008251754983,33.910986842119,35.21800416869516,45.349194064913924,2.9793802852835536,0.8748107342790821,0.1812001989068126,3.439213691656909,0.2812074411749921,89.9954505312978,62.367579946630016,42.45343636087893,158.39636568781106,64.24476653753092,43.42067937693096,50.57705780397611,57.17865072927647,124.48537669132541,121.37412496034173,23.92072719603798,0.28798301769739754,0.24274824992068347,0.2392072719603798
2019,槐荫区,济南市,1,1.0,1.1588743536134292,0.2663972771371353,0.5791670885027245,1.5675766961591755,1.1538983575559008,0.8069055969165653,0.757826460192915,-1.1129209732948038,2.217200117947595,0.8191229123513116,0.7668411623482471,1.0357746990071457,-0.5516577093299769,2.4655666429366265,1.3468279214308485,0.0547297494644532,0.897317800991842,-1.871242872970224,1.5134734713020708,-0.0208457137399241,1.1898807313484183,0.3950329327938164,0.2383865022916188,2.079742724871719,1.2042536673077755,36.67841769457944,116.88509273941166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200572160397403,0.5146169541448251,0.3611517111463476,0.39102170712605766,0.5375323145425595,0.4955197964940146,0.2571387679186137,0.4095112754958494,16.444548887211006,28.762485060874845,13.459338454870696,-2.3801118109308774,15.51757435824895,26.97130294788559,49.46539789491899,13.240952437624943,10.322346719570472,0.0,61.026127047067504,-2.4051245743977034,32.89634088371129,3.4756748688457018,1.176915183449045,0.21841884979021786,18.38028889819608,0.6132337016308953,13.351880472327544,68.1334676741084,12.515108245423793,213.6038363781249,25.815886737082188,39.66864311939447,43.372631025248154,67.16882275397879,140.64027799528992,104.25024088827702,26.267711818435746,0.24502310176780337,0.20850048177655403,0.26267711818435746
2019,天桥区,济南市,1,1.0,1.1913439875999512,0.3280472064178639,0.3163365722864437,1.909496346914115,1.1850419129548568,0.8036340679491487,0.787559189477675,-0.8745455332351109,2.665263692359184,0.7458602375818422,0.7058262460350611,1.032108313215875,-0.5151595676025565,3.5770196222520383,0.5677932943246169,-0.1351761405429639,1.2177033480979742,-2.6846390342894946,2.6372634279245903,-0.0365496589336259,1.2197873690099836,0.4557239603908664,0.2523768854139597,2.593928976084873,1.185949133719202,36.77227930865215,116.9789006673925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7480418668802471,0.7288033152262952,0.2776153845781577,0.5054844991844851,0.21237045891316197,0.5840225448376404,0.3432562291592966,0.4232233010281233,16.659499979474102,33.75860724141554,14.088232511683215,2.0259948636657104,16.230804451610723,26.98125850786405,54.535726034472674,11.901381832927884,1.6756823094890159,4.905951315246371,54.68164859964939,252.45109831171334,73.67495756627507,1.9826991722116836,1.1536368989998518,0.002010985926383592,2.945032650458736,0.540284287060653,47.825633295077566,87.9516995865854,12.096355331704236,177.4641331909481,49.90073331780509,60.05799060003656,44.05619366251498,36.91649322085983,134.26197268924363,92.31031141475131,22.926600920799068,0.26116060217591863,0.18462062282950262,0.22926600920799067
2019,历城区,济南市,2,1.0,1.1505613828309589,0.3606049426852522,0.3132569444613401,1.893739005586281,1.1776224924707157,0.9940073223382462,0.8614471803433813,-0.87919989159722,2.616538553127523,1.0586779986258033,0.7038605188533971,0.9877818013023676,-0.5730815951747333,2.4770057829062195,0.4249482975729033,0.0977257265158184,1.1217208401695486,-2.1731879337085096,2.599532481382833,0.1842478663178474,1.2607067545205384,0.5104381726451938,0.0875065153598407,2.2454299517831817,1.2971686678505088,36.60588650592997,117.18443959497442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4508902218131704,0.6745492981901514,0.3337331083530069,0.5573724444315541,0.2296893083925554,0.5525916934987002,0.5005194287585742,0.37646567642364714,24.606264719333183,32.08227145684451,13.061078075026145,1.0747040957274039,15.113863776614721,23.379151997127245,37.90617689550923,7.102472723905809,0.0,31.612198383457716,59.32549153517782,-15.113594149425623,43.43687461397647,2.100085272372776,1.5821467428904021,0.1385743194639862,29.179560807820604,0.26987767050658706,81.2125123172475,119.34184067556966,16.947531875828254,225.4113370949136,66.54231215075787,50.88077552585576,56.60102295310937,42.22677101282253,126.12071141389201,73.38816107565327,21.17487376175866,0.28331183029031415,0.14677632215130654,0.2117487376175866
2019,长清区,济南市,2,1.0,1.2234360972257008,0.3114956550877918,0.5622378361463366,1.8721361951468816,1.2445227067171716,1.012447819290323,0.7062896730398649,-0.161901479020907,2.527332827362,0.9157027637991368,0.6544309042078198,1.0091170791050457,-0.6151218959109366,2.5637902764028504,0.5226946707172345,0.0248380962848339,1.0252150179001898,-1.9893095719069147,2.9516823774064096,-0.0849187274269577,1.3281279006074074,0.3910207995999974,0.6803300155154791,2.176983805840242,1.2764735601665451,36.42114669633094,116.7962714406117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470306063798744,0.4927950874701972,0.5245072044221317,0.7130990991176258,0.11043248596966146,0.5022047026443449,0.21429914816393802,0.4605689529939428,21.496777831866474,30.962602759701625,17.5334211926229,-6.058579097739352,15.368930573625473,28.30724832362329,32.88351540239858,12.547776878379146,8.686156317951236,17.575303077647767,48.93912446413652,191.14816326762286,4.865800359250592,1.7927548961593256,1.0920150172913945,0.20885064121186786,45.03768993213949,0.3955643765725333,103.27984736532403,43.75937959301214,31.84707511736248,143.55738886900875,79.98729553304487,62.387498433104106,55.523643379561264,54.588215151533085,117.29101183220791,96.83700300414633,23.827239291731434,0.30946504968524075,0.19367400600829265,0.23827239291731434
2019,章丘区,济南市,1,1.0,1.156518523813585,0.3107126074784707,0.4271284147620511,1.905885657689425,1.118322655596622,0.8830021928888595,0.842917293826714,-1.403537823708314,2.468681339000649,0.7428126087821699,0.7129884215698333,1.031609229669989,-0.5398652700934632,2.4010459901789405,1.0474646396107996,0.0737349518000855,1.1406246103236295,-2.775415875465749,3.006924913620183,0.2933723878426315,1.209816460399293,0.4037664802125551,0.484545918347037,2.161104698958611,1.1691370156418956,36.73709016135754,117.47350418579808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44922021270067913,0.9106441870561162,0.17761168314828588,0.2692061898442548,0.3357568321960146,0.6447243161796343,0.24056389177777288,0.4139391049261816,17.216557948915572,37.17847835919522,16.765109445802423,5.083755929343388,19.695649710847217,18.275478877000413,57.25380349393436,6.039338810635904,7.951943278928178,10.479435539501146,50.787927589459315,51.86740930645368,35.97137452358957,1.9040246808563863,0.8130103405854525,0.07682744622716288,5.045380635995472,0.09675607073717092,79.40625590046564,39.73007919837812,18.533314028074034,174.80579456540536,58.94435498867856,51.52236052620609,89.01981337039282,78.83197313645356,135.9332263426007,81.89785867354294,27.368041147023614,0.256832215973119,0.1637957173470859,0.27368041147023614
2019,平阴县,济南市,2,1.0,1.1740268081793412,0.2922144443172173,0.3909124585258233,1.7198079571882925,1.1876871007135883,0.6441891734942862,0.6654131476339005,-1.0275437797650586,2.212281762787732,0.6471486452435571,0.7727278112229884,1.0758039505393313,-0.5849080703886352,3.3611700140126746,1.2850834490506642,-0.2968738433141583,1.0063623048688044,-3.1818460426547395,1.6908376992980854,-0.2375109781067559,1.1461423118620222,0.4187283932230742,-0.057816692329035,2.087844781173793,1.1352725705537512,36.19561845471179,116.41547550794544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5822814843914129,0.7798441253642513,0.3021827488739516,0.5682153560601927,0.2085561937693316,0.5116346634509761,0.257455680240389,0.4069816526024249,21.38227155594656,30.780188525763872,12.133960947833247,-12.115628771554995,17.42871114584494,31.121418134664193,3.706024613536485,19.39236834428163,11.683010615969412,34.097178291548275,77.28137765677805,-50.34439571101262,17.6498339056344,0.6216711616307113,1.2671921915370128,0.1337514732452209,25.152096921558645,0.22175731433955137,4.288660691759126,92.99024353859916,50.05407967156185,160.11706009879998,54.87891699663901,71.30006380866564,37.379285179763556,77.46603751578176,134.80023931927005,123.12616946779578,23.906286466085554,0.2597586383403101,0.24625233893559156,0.23906286466085555
2019,商河县,济南市,3,1.0,1.1233362737752506,0.3049776404888055,0.3303284531263389,1.708522295975304,1.1404160367697085,0.8256662673379018,0.7468274964020312,-1.684260285225903,2.083915333052625,0.8292084665943465,0.8471279396407945,1.0068137759608091,-0.5679602499332744,3.0531887336680503,1.153233123946524,-0.089793701727558,1.055506610646226,-2.927255581814089,2.139674249690888,-0.0982507011061989,1.1581973236486816,0.3833033663294601,0.2560444448356163,2.256620820574284,1.1319705171618175,37.31921789450944,117.20300935951144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2740039991903601,0.5509109767449567,0.28751365655166533,0.5254449776824585,0.2908653649509445,0.3451145791829234,0.3654817765507889,0.3843524815153777,18.61882063580059,34.23083588388158,17.756580770647155,-0.37474923551023376,16.395557231807665,31.98363722657841,42.92837445754902,22.48005670093344,2.6079316149391274,0.0,60.130151152119765,200.37236241847577,31.627562551413746,2.2537361091307053,1.5472959646941244,0.06720873438502967,144.6005431466357,0.20045570360465675,228.79197835494156,49.85030301761326,75.16322955650494,207.4919916518219,53.67181200637017,32.20880174135933,15.454461710505035,51.01487447475297,110.63907831806846,104.54257001889158,28.765653149386715,0.33075055989618657,0.20908514003778317,0.28765653149386716
2019,钢城区,济南市,1,1.0,1.1964676905535605,0.318742622274813,0.3992255805087543,2.028732951428049,1.2028824627050363,0.7746199988578614,0.8195246397396909,-1.3637517216789994,2.75382701876535,0.7973197048346957,0.7442429915934304,1.0934747241702036,-0.5529708754456371,4.071331019954881,0.2467044350135657,0.2476007844455316,1.023127001598108,-2.077164145632516,2.077183136167657,0.3613464920724522,1.215966087756812,0.4703210712854465,0.2256476270422781,2.331933603196055,1.2358406508666762,36.13074778415675,117.83579517552236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4161693736162827,0.7583707036286658,0.19377999330111648,0.6075895305679863,0.41028955678360424,0.4189560390487498,0.039060582745368944,0.3297649842362322,12.716566500989938,33.68823092000919,17.626088031695247,-2.4019574261252457,19.40989619148315,16.02543544824934,52.62879210602567,23.062824602233587,3.1689412455582295,5.114006597933181,62.80362714876711,160.37629982330154,40.96257789029225,1.288962150324685,1.2374431221055644,0.044175936176824165,3.190303653883695,0.5262504807725872,113.98754428906004,131.15813832334905,10.238100513949325,212.90473543332217,77.57903825800257,90.5400473407997,80.99538321842088,36.32243497168081,181.29980760299847,351.0312739154009,46.84630352119174,0.16316422402279257,0.7020625478308018,0.46846303521191746
