Year,County,City,Severity_Level,Has_Occurrence,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_median,Humidity_mean,Humidity_std,Humidity_min,Humidity_max,Humidity_median,Rainfall_mean,Rainfall_std,Rainfall_min,Rainfall_max,Rainfall_median,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_median,Temp_Humidity_Index_mean,Temp_Humidity_Index_std,Temp_Humidity_Index_min,Temp_Humidity_Index_max,Temp_Humidity_Index_median,Latitude,Longitude
2019,市中区,济南市,1,1,1.1480673013094256,0.3480862541803435,0.4504639008437528,2.013668112773904,1.159767426383731,0.7497597493494723,0.858994366647984,-1.427354943137614,2.6896627718796653,0.7215338432131378,0.7668562690595334,1.0904083646492408,-0.5990904159484501,3.4035820872075795,0.6419532091959139,0.09329599410530638,1.0133553032103455,-1.9727726284620517,2.4593046534532075,-0.061821528920899,1.159853434727813,0.48910686206997156,0.1093123483942827,2.486289392099018,1.0995506390444294,36.578395887234294,116.97161262030517
2019,市中区,济南市,1,1,1.1480673013094256,0.3480862541803435,0.4504639008437528,2.013668112773904,1.159767426383731,0.7497597493494723,0.858994366647984,-1.427354943137614,2.6896627718796653,0.7215338432131378,0.7668562690595334,1.0904083646492408,-0.5990904159484501,3.4035820872075795,0.6419532091959139,0.09329599410530638,1.0133553032103455,-1.9727726284620517,2.4593046534532075,-0.061821528920899,1.159853434727813,0.48910686206997156,0.1093123483942827,2.486289392099018,1.0995506390444294,34.86449127448083,117.59907705254888
2019,槐荫区,济南市,1,1,1.1588743536134292,0.26639727713713535,0.5791670885027245,1.5675766961591755,1.1538983575559008,0.8069055969165653,0.757826460192915,-1.1129209732948038,2.217200117947595,0.8191229123513116,0.7668411623482471,1.0357746990071457,-0.5516577093299769,2.4655666429366265,1.3468279214308485,0.054729749464453276,0.897317800991842,-1.871242872970224,1.5134734713020708,-0.0208457137399241,1.1898807313484183,0.3950329327938164,0.2383865022916188,2.079742724871719,1.2042536673077755,36.678417694579444,116.88509273941166
2019,天桥区,济南市,1,1,1.1913439875999512,0.32804720641786395,0.3163365722864437,1.909496346914115,1.1850419129548568,0.8036340679491487,0.787559189477675,-0.8745455332351109,2.665263692359184,0.7458602375818422,0.7058262460350611,1.032108313215875,-0.5151595676025565,3.5770196222520383,0.5677932943246169,-0.13517614054296395,1.2177033480979742,-2.6846390342894946,2.6372634279245903,-0.0365496589336259,1.2197873690099836,0.45572396039086643,0.2523768854139597,2.593928976084873,1.185949133719202,36.772279308652145,116.9789006673925
2019,历城区,济南市,2,1,1.1505613828309589,0.3606049426852522,0.3132569444613401,1.893739005586281,1.1776224924707157,0.9940073223382462,0.8614471803433813,-0.87919989159722,2.616538553127523,1.0586779986258033,0.7038605188533971,0.9877818013023675,-0.5730815951747333,2.4770057829062195,0.4249482975729033,0.09772572651581843,1.1217208401695486,-2.1731879337085096,2.599532481382833,0.1842478663178474,1.2607067545205384,0.5104381726451938,0.0875065153598407,2.2454299517831817,1.2971686678505088,36.60588650592997,117.18443959497442
2019,长清区,济南市,2,1,1.2234360972257008,0.31149565508779187,0.5622378361463366,1.8721361951468816,1.2445227067171716,1.012447819290323,0.7062896730398649,-0.161901479020907,2.527332827362,0.9157027637991368,0.6544309042078198,1.0091170791050457,-0.6151218959109366,2.5637902764028504,0.5226946707172345,0.02483809628483399,1.0252150179001898,-1.9893095719069147,2.9516823774064096,-0.0849187274269577,1.3281279006074074,0.39102079959999747,0.6803300155154791,2.176983805840242,1.2764735601665451,36.42114669633094,116.7962714406117
2019,章丘区,济南市,1,1,1.1565185238135853,0.31071260747847074,0.4271284147620511,1.905885657689425,1.118322655596622,0.8830021928888595,0.842917293826714,-1.403537823708314,2.468681339000649,0.7428126087821699,0.7129884215698333,1.031609229669989,-0.5398652700934632,2.4010459901789405,1.0474646396107996,0.07373495180008555,1.1406246103236295,-2.775415875465749,3.006924913620183,0.2933723878426315,1.209816460399293,0.4037664802125551,0.484545918347037,2.161104698958611,1.1691370156418956,36.73709016135754,117.47350418579809
2019,平阴县,济南市,2,1,1.1740268081793412,0.2922144443172173,0.3909124585258233,1.7198079571882925,1.1876871007135883,0.6441891734942862,0.6654131476339005,-1.0275437797650586,2.212281762787732,0.6471486452435571,0.7727278112229884,1.0758039505393313,-0.5849080703886352,3.3611700140126746,1.2850834490506642,-0.29687384331415834,1.0063623048688044,-3.1818460426547395,1.6908376992980854,-0.2375109781067559,1.1461423118620222,0.41872839322307426,-0.057816692329035,2.087844781173793,1.1352725705537512,36.19561845471179,116.41547550794544
2019,商河县,济南市,3,1,1.1233362737752506,0.30497764048880555,0.3303284531263389,1.708522295975304,1.1404160367697085,0.8256662673379018,0.7468274964020312,-1.684260285225903,2.083915333052625,0.8292084665943465,0.8471279396407945,1.0068137759608093,-0.5679602499332744,3.0531887336680503,1.153233123946524,-0.08979370172755806,1.055506610646226,-2.927255581814089,2.139674249690888,-0.0982507011061989,1.1581973236486816,0.3833033663294601,0.2560444448356163,2.256620820574284,1.1319705171618175,37.31921789450944,117.20300935951143
2019,钢城区,济南市,1,1,1.1964676905535605,0.318742622274813,0.3992255805087543,2.028732951428049,1.2028824627050363,0.7746199988578614,0.8195246397396909,-1.3637517216789994,2.75382701876535,0.7973197048346957,0.7442429915934304,1.0934747241702036,-0.5529708754456371,4.071331019954881,0.2467044350135657,0.24760078444553169,1.023127001598108,-2.077164145632516,2.077183136167657,0.3613464920724522,1.2159660877568121,0.4703210712854465,0.2256476270422781,2.331933603196055,1.2358406508666762,36.13074778415675,117.83579517552235
2019,李沧区,青岛市,1,1,1.2496188374761166,0.2716690217054141,0.5269677430789383,1.728744097402951,1.3314095938349069,0.949030319901508,0.789599824911894,-0.7645161675060949,2.5634325302626437,0.9714384511683876,0.7662152832006421,1.0142593566879805,-0.5540548272830009,2.2858109983163444,0.6414529939158153,0.18018672811585051,0.9613908657062671,-1.8994153684028852,2.351443222914372,0.2528755650189675,1.334327312422847,0.43111795256225044,0.2603667500666635,2.2783020165294423,1.2788420699428145,36.18560377638715,120.42211334616269
2019,城阳区,青岛市,1,1,1.1473998691987668,0.345123150916224,0.1780230015577271,1.8814212075989276,1.1455734075722013,0.9774995649360889,0.7332364905207541,-0.4488617075948785,2.75382701876535,0.9154883352696116,0.7646530862750046,1.0332866708372206,-0.5887404688479161,3.093716766724783,0.5216654541889879,-0.06606544773375987,1.1457732214835765,-2.433474914615389,2.7651133192928192,-0.0187959919101383,1.2446702596178165,0.44251264289731446,0.4879556120209435,2.298910383880411,1.2591105905899331,36.27476841956884,120.32989267731374
2019,市北区,青岛市,1,1,1.2392515928815946,0.31956799880960013,0.458195109982864,2.027951347831077,1.2137977737002448,1.0317419067795925,0.7354423156794608,-0.763225446287188,2.75382701876535,1.1147114684829318,0.7527224107865058,0.9202036717442026,-0.5054848660904988,2.5086666771610164,1.3534980457206844,-0.10991552271098977,0.9909617893946329,-2.3391975091790185,1.8218033819224857,0.0142207244094457,1.3534680794741636,0.42147219715635226,0.3951274627808526,2.385803300972281,1.3024015700977432,36.11186837473492,120.36678308819295
2019,崂山区,青岛市,1,1,1.2619547299955853,0.34872739873224623,0.5854467068980459,2.070898837527221,1.2935358509215131,0.6545679553684853,0.6300783671987548,-0.513896168596119,2.437182061252934,0.6744285182009933,0.7156517680050786,1.0145126527498287,-0.6099621930500968,2.228305241845798,1.3002316322509122,0.06131222110313777,0.9213206742538753,-2.60446444645552,2.2512818872376013,0.0169802243270018,1.225992235596688,0.42903790862431834,0.3650560915323252,2.534544501399892,1.226899736713981,36.1887258706905,120.58118960176473
2019,即墨区,青岛市,1,1,1.236923170732201,0.2773014009041585,0.4161335028833864,1.8024271213887757,1.2409948661085657,1.0775649470470423,0.7405877648424244,-0.4348468047428185,2.75382701876535,0.9300664181383724,0.7270861794177278,1.0433041004107586,-0.593958051473167,2.6282900249140733,0.6992406671297233,0.2430057896463126,1.0090592778923302,-2.8052744027706256,2.1948239544101047,0.3350688673289599,1.375217398791947,0.4382313037329759,0.4869512049764251,2.4410079476422903,1.3505161909321948,36.482186012788475,120.52622861001952
2019,胶州市,青岛市,1,1,1.2545127416068265,0.3418569535603152,0.1839613069935887,1.9142412660574937,1.3060032325817956,1.0316717455193225,0.6826415765612872,-0.6754263688098573,2.566182120243295,0.9345591898481757,0.8334592486543901,1.0624289268758096,-0.5757211101803247,3.455883273108053,1.02004564536355,-0.11731832038688443,0.9676932002039333,-1.8991404313018028,2.3062499377825705,-0.0212684083753904,1.3692421012342046,0.42896172733730176,0.4194206428517913,2.1496142944228147,1.4053118706406535,36.240156234050545,119.95323701546046
2019,平度市,青岛市,1,1,1.1605233248964226,0.3170853933844563,0.4460608902960563,1.8818612513767423,1.1703329970866034,0.987662508217665,0.6886278912454615,-0.2194548785860916,2.2576075628209438,1.0168747063999508,0.7450480104970556,1.025933953863816,-0.5597510610844173,3.1687342513125323,1.060245349172953,-0.022750285398492883,1.1503787847642597,-2.8713871053468725,2.025770782473799,0.0412048968507485,1.2658061138348689,0.44362224342167983,0.4388907038584881,2.5741187467970748,1.2248456205895522,36.78172272720416,119.94448939906158
2019,莱西市,青岛市,1,1,1.182520786679479,0.290311674649188,0.4730907680241766,1.753185562839631,1.1782106929855165,0.7505753781370397,0.6757627145605908,-1.0363206425225693,1.969681559603236,0.6794606833792656,0.8262660194982532,1.188972559562811,-0.5341435546963098,3.565266182683035,1.0422265242236106,0.050901034125504514,0.9361783495100641,-1.9570932769232705,1.8243414582983315,0.1576931608601517,1.1867379224568912,0.3696540154340159,0.4157920045015389,2.027408540560582,1.20483050873435,36.85807396941272,120.43579668150277
2019,淄川区,淄博市,1,1,1.2276468380940802,0.26134158499564014,0.6277012691933095,1.7296958368413295,1.2663467624072864,0.8313381081624722,0.7655599722864116,-1.467857184881319,2.75382701876535,0.8069928783364766,0.6993418130824675,1.0667721530402718,-0.5427223619330915,2.9495663699647823,0.4422170399393252,0.13509827919720768,0.9689337265503627,-1.903416499604779,3.3431248720530085,0.1351179084139411,1.2648021293071,0.4108927166328423,0.3624775379343375,2.4105152456064465,1.22869250352527,36.57601431660188,118.0217955514312
