longitude_x,latitude_x,Season,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Humidity_mean,Humidity_std,Humidity_min,Humidity_max,Rainfall_mean,Rainfall_sum,Rainfall_min,Rainfall_max,WS_mean,WS_std,WD_mean,Pressure_mean,Pressure_std,Sunshine_mean,Sunshine_std,Visibility_mean,Visibility_std,latitude_y,longitude_y,Temp_Humidity_Index,Cumulative_Rainfall_3month,Temp_Trend,Temperature_lag1,Humidity_lag1,Rainfall_lag1,Moth_Activity_Level,Has_Occurrence,county_name,year,month,Severity,Period,Data_Source
-0.9508067449579358,-0.4362671999341563,-1.6977493752543307,0.7581079981471043,0.15955975455021118,0.6691235769195556,0.8952597861434516,0.47551615736077785,2.6980343616322733,-0.05711606120607043,1.3752867428975173,-0.9808972359453788,-0.9798469466560686,-0.8671991487400006,-1.0688103949924905,0.4607542789128665,1.72744444156623,1.082543752482075,0.2352883186602546,-0.43153545815424177,0.9801453808161765,1.7171783199088417,-2.515074788011899,-1.483795228711898,-0.4099817416711502,-1.031374637502654,0.40429840207714823,-1.312906745926257,0.07340292868948099,0.7138267214128865,0.4165888388628603,-1.0183176787510952,-1.2535663410560176,0,东平县,2019,5,0,可能未发生,Estimated
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,1.029995089643707,0.43476208945014017,0.7166835148446382,1.3501412785867495,0.4441575990501203,-0.3366254842727554,-0.020024298796799768,-0.08913778166450195,1.2356507528521767,1.198756907785584,1.3667687200373186,1.3696850057499306,-0.10884760988524547,1.2978200738962353,-0.6210346798949182,-1.632073002149859,-1.3795215310466244,1.216606920992286,1.0434739510496882,-1.951622742367353,1.2722549286710987,-0.4099817416711502,-1.031374637502654,0.6396627029656724,-0.2915204890688881,0.32187247458907303,0.7138267214128865,0.4165888388628603,-1.0183176787510952,0.11396057645963785,0,东平县,2019,6,1,5-6月,Original
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,0.6681127361624051,-0.12490146507737519,0.8730789543924303,0.893163705149625,1.1601344296165506,0.5709295226507122,0.5309358151000724,1.3752867428975173,1.0507541884626492,1.0761472424768925,1.147036166124353,0.5342015045232277,-1.3000224093628419,0.07629696159057894,-1.6401203546681349,0.6905531574659521,-1.2281017157143652,0.9005823190478698,0.602973254414354,-1.3088179760132663,1.494296563262795,-0.4099817416711502,-1.031374637502654,1.1317750881367403,0.665148770776471,-0.25731061693575624,1.0001707438954388,0.3837133893806721,1.206917989587585,0.7977240352174655,0,东平县,2019,7,0,可能未发生,Estimated
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,0.12088343726279999,-0.2846472771428537,0.15509889349649625,0.18323712797443809,0.4627695142819899,-1.4163261381644086,0.7797037500332882,-0.5254778582355502,0.4183016317028607,0.4361167894284374,0.3407585291855922,0.036545410966692074,-0.7610618829580365,0.3670576713155082,0.3202533550774368,-0.9904452832122932,-0.11729262062222742,-0.035699265265103315,-0.1914229330032228,0.35137499833907926,-0.4176488966461523,-0.4099817416711502,-1.031374637502654,-0.26543984076833654,1.4125361863328458,-0.42669369102163207,0.619046181523254,1.134323793421608,1.0816839320182288,1.4814874939752931,0,东平县,2019,8,1,7-8月,Original
-0.9508067449579358,-0.4362671999341563,1.2126781251816652,-0.6664517472249789,1.7007268418200925,-0.9673831112894254,-0.7643423674253087,-0.9502672193806284,-0.14852766475787732,-0.5462069968693646,-1.230687784990648,-0.3510779020477036,-0.35518547353421287,-0.6269719403342052,-0.658919387439024,0.7263316649494947,1.1248556817275062,-0.19524963260395334,0.9322520863665003,-0.9527962792053418,-0.684970396576943,0.788619427668844,1.1418606972771004,-1.75616368552776,-0.4099817416711502,-1.031374637502654,-1.3506333688579975,0.5923195729401366,-0.6461193358049868,0.042719303315511006,0.40322560907235816,0.42795398013058,0.11396057645963785,0,东平县,2019,9,0,可能未发生,Estimated
-0.9508067449579358,-0.4362671999341563,1.2126781251816652,-1.7819201235858546,-0.3115074467177565,-1.5490423452554445,-1.980809864487464,-2.088172660056916,0.08165496892538271,-1.8216685551689973,-2.4799021279397557,-1.4685860575715994,-1.473379139886887,-1.4377317160833194,-1.1060336803780408,0.41584680105648447,-0.5973127480250625,1.2723568264854326,0.7181265005893743,1.3217973745580323,-2.1701354827183716,-0.8362887120246657,-1.7779864997479558,1.5727870289318857,-0.4099817416711502,-1.031374637502654,-0.5814598742996148,-0.7533956351885673,-0.9459905239901416,-0.7864805035870182,-1.0781632128816687,-0.3802856713286257,-1.2535663410560176,0,东平县,2019,10,1,9-10月,Original
-0.9508067449579358,-0.4362671999341563,-1.6977493752543307,0.7280895903732638,-0.13386715622072137,0.4866119543567346,0.8099332886965496,0.34866276005911623,-1.1767185577636472,1.3872977326388678,0.2634506157814431,-0.9898550920202628,-0.9889121336343994,-0.8785975259706587,-1.196095097132617,0.9461644779947661,1.1535025393646254,-0.5622129847612564,-1.5925212107123088,-0.8661926460605253,0.5525653107503982,-0.6238373463435809,-1.1450223794394478,-1.9968532974438402,-0.4099817416711502,-1.031374637502654,0.21544976432475094,-1.505567923757301,2.367226333096234,-1.9612611821439703,-2.2711119594363374,-1.522413656370714,-1.2535663410560176,0,东平县,2020,5,0,可能未发生,Estimated
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,1.0508804025605822,0.33958824888473504,1.0958976615237916,1.097530637164873,1.4374448828658026,-0.19527069990045143,1.1950092207416279,1.3752867428975173,1.1889246815628474,1.1529963284547464,1.3531204602762945,1.001410281011989,0.7245055935325037,1.0593201872576732,0.4115088905735599,-0.7352312176636979,1.1039047107522677,1.3021975184973462,-0.1539802455909803,0.34230581139086613,1.4570043746829946,-0.4099817416711502,-1.031374637502654,2.1369537913369574,-0.7095050935787096,0.36839187459074574,0.6822121582382666,0.2835992283928731,-1.0275769010568,0.11396057645963785,1,东平县,2020,6,1,5-6月,Original
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,0.7991299085650719,-1.3768756808153604,1.061983156888089,0.6931868975717298,0.891677551707784,-0.39433790709473776,0.7827101673653101,0.9508463149841644,1.1171278974292875,1.1433162254565261,1.0893382457492027,2.251525979725854,-0.7594568750414655,0.11785275876419972,0.06380034860580627,-0.5217489969758538,-1.1091847699558415,0.0516093088774891,0.9863974231044353,-0.19681272180022033,1.7866707058123719,-0.4099817416711502,-1.031374637502654,0.9865618961525341,0.6716638845268424,-0.15666437821627574,1.0221665822359276,1.425048440465732,1.1601779302953836,0.7977240352174655,0,东平县,2020,7,0,可能未发生,Estimated
-0.9508067449579358,-0.4362671999341563,-0.24253562503633275,0.14209655600043822,0.38981032950315253,0.09196095469402489,0.08501443621842007,0.1563359549867425,-1.4201299839731405,-0.3771053158345624,-0.7702322781073745,0.38952504186642184,0.4069954053287906,0.26085214369914483,-0.11769802960513177,0.620592797037013,-0.6602808972003773,-0.21480096938181406,-0.1085469560884892,0.6477257174368645,0.5759400314920031,0.055342102033956134,-1.8366324444592856,-0.23441217946371695,-0.4099817416711502,-1.031374637502654,-0.4899531118833321,1.408465047801192,-0.5270403577276718,0.7570298715673931,0.8528809910962174,1.1502906300315399,1.4814874939752931,1,东平县,2020,8,1,7-8月,Original
