Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Humidity_mean,Humidity_std,Humidity_min,Humidity_max,Rainfall_mean,Rainfall_sum,Rainfall_min,Rainfall_max,WS_mean,WS_std,WD_mean,Pressure_mean,Pressure_std,Sunshine_mean,Sunshine_std,Visibility_mean,Visibility_std,latitude,longitude,Season,Temp_Humidity_Index,Cumulative_Rainfall_3month,Temp_Trend,Temperature_lag1,Humidity_lag1,Rainfall_lag1,Moth_Activity_Level,county_name,year,month,Severity,Has_Occurrence,Period
-1.1697159832141732,-1.5683523551118486,-1.0148257604763933,-1.2795439749623463,-1.3937184780527456,-0.2880381972067608,-1.3955896088870354,-1.6705285959098075,-0.8972280143876232,-0.9148548749124863,-0.8438013555865806,-1.322182417875574,0.2577034209389709,-0.20687616900127048,2.0225285060103566,1.4696103343098803,0.6643031264201789,-1.014386291567919,1.0437426639539156,0.3665757054138217,1.4926594885719684,-0.4033178085978771,-1.0424259027417018,-1.3437017539297536,0.9100463409345932,-0.3826225316187567,0.00478321628613616,-1.1760878360688252,-1.4003020048319212,-0.9159665739259008,-0.655695284207904,东平县,2019,1,1,0,无发生
-0.6852583911927446,-1.2914020000902922,-0.4379366244535777,-0.8249456301861833,-0.9952196967232546,0.165154176796091,-0.28775821255912387,-0.5728299891901909,-0.6374972809388654,-0.5879730825754262,-0.7482335036903641,-0.9853728342428743,-0.38086552068879953,-0.301791087137861,-0.2811022467602316,0.8354038824849462,1.1624952027990467,-0.4351835893413294,-0.36538405439095184,0.1234968448705734,-0.8072670430184254,-0.4033178085978771,-1.0424259027417018,-1.3437017539297536,-0.39483321552588363,-0.6157151216468036,0.9361307581078687,-1.1760878360688252,-1.4003020048319212,-0.9159665739259008,-0.655695284207904,东平县,2019,2,1,0,无发生
-0.17483469422790035,2.2765569421169904,-0.24470518863155408,0.24877236139438816,-0.12033662845920072,0.19189634694919644,-0.06088538085991492,0.14435485842233514,-0.6919205808022861,-0.7061504943150378,-0.5182803846569766,-1.091511434377122,0.2719177912178062,1.4391714132761155,-0.4000527635508039,-1.2158472115257042,0.04428647436782371,-0.05802084808565799,1.9492244676524215,-0.837934362193304,1.4650091858198435,-0.4033178085978771,-1.0424259027417018,-0.4490076053665415,-1.3067167176789294,-0.8957642112322984,0.9860494061134212,-0.6900251274842413,-1.0005950964519466,-0.5889035165554337,-0.655695284207904,东平县,2019,3,1,0,无发生
0.6098805523032206,1.0583122806840553,0.3032041709044702,0.5069337019571081,0.25179804896417013,-1.736610635767857,0.5750745059980011,-0.3174602374480179,-0.2885822228203088,-0.28662897403307147,-0.3319291621067927,0.39588289865740317,0.05836690269965363,0.3818854793844898,-0.4473161167613993,1.3772417068667335,1.446907949850548,0.5408357078309831,-1.380540094485031,-0.8047573946163723,0.27403587791017114,-0.4033178085978771,-1.0424259027417018,-0.4490076053665415,-1.1259902312322032,-0.6461455336662392,1.513362352877451,-0.1779102824318904,-0.1230596489327949,-0.7071464609523823,-0.655695284207904,东平县,2019,4,2,1,推断发生
1.2401902487286711,0.18343564092550638,1.1973737401075235,1.3029929617871376,1.0243548482367573,2.6783507059296876,0.5410878422857729,1.653419114948468,-0.2301894428408714,-0.2367797098873159,-0.1699455251446236,-0.3783496542938816,0.45060185348662807,1.7194267553091847,1.0764354925912591,0.22277399598337352,-0.4397608644835311,1.4011470739208023,1.7674569847059078,-2.567969062190318,-1.4733972177863504,-0.4033178085978771,-1.0424259027417018,-0.4490076053665415,0.40595188273184857,-0.506602695432963,1.2165247516035969,0.6094049015556997,0.2502032276000395,-0.2873923043346775,-0.655695284207904,东平县,2019,5,1,0,无发生
1.439690840397944,0.4574543112094411,1.2344900741925682,1.6201451222933496,1.0010522218692655,-0.31486507625465937,0.5711955796111616,0.53491632781368,1.9030639597481591,1.8694114279328276,2.0539007713647126,1.9537432948037314,-0.11455154991638403,1.2917387808061667,-0.6207205077721858,-1.6313108040623179,-1.3974126732573882,1.5767113432571522,1.0843496591062156,-1.9961897857676285,1.245822410071501,-0.4033178085978771,-1.0424259027417018,0.44568654319667045,0.6408301661702206,0.5167686111639826,0.38831397048048866,1.2418029552497984,1.0251021840157992,-0.23751539738732658,1.9612574500974198,东平县,2019,6,1,0,5-6月
1.1741550871674866,-0.09980209097106857,1.3565429118724057,1.3015315336419357,1.5330964697325433,0.5802955374099675,1.0184151590676316,1.653419114948468,1.7251155340409607,1.7508770785338896,1.8351637729183865,1.1547156723997827,-1.2964234945357074,0.0757212896569662,-1.6359642646519716,0.6748020037492737,-1.2444489703258546,1.3420743350935394,0.63770085183646,-1.3438850385791516,1.4648967869894813,-0.4033178085978771,-1.0424259027417018,0.44568654319667045,1.131926359821478,1.326349314001369,-0.5056971128693408,1.4419645370848182,1.001728911175643,1.8698436819208675,1.9612574500974198,东平县,2019,7,3,1,推断发生
0.7726186688392308,-0.25886082505312835,0.7962228406268986,0.8065570150205682,1.0148827845607997,-1.37982035999897,1.220342464578374,0.20164712643282381,1.1164296064171417,1.1321200404439384,1.0325391864484317,0.6787745381637658,-0.7616721501532897,0.36517148933194143,0.3170189037291963,-0.9942449145032292,-0.12231398381514219,0.6469186149685509,-0.1677827996535042,0.3408438481734581,-0.421498352827139,-0.4033178085978771,-1.0424259027417018,0.44568654319667045,-0.2624033786171719,1.8702666292853576,-0.7671521653052881,1.1755490044007215,1.5353861553089558,1.751243601932746,0.6527810829447579,东平县,2019,8,1,0,7-8月
0.19490152058208088,1.7179740600585431,-0.07977529796849722,0.14588629262383904,-0.03514849308535102,-0.12933609094642728,0.14408806490397227,-0.33698033804958444,0.37596221453084017,0.3671191844181445,0.06919327143367945,0.01365597685183333,0.7141051292608315,1.1195539698072448,-0.19654065544415317,0.9147825073978225,-0.9663364992916179,0.16485793108290492,0.825938106605108,1.1430120973706568,-1.7421258734673883,-0.4033178085978771,-1.0424259027417018,1.3403806917598824,-1.3453560273999345,1.2733472685602683,-1.1058515529048865,0.772682205939337,1.015601403924919,1.1321434458784128,0.6527810829447579,东平县,2019,9,1,0,无发生
-0.6235875067836726,-0.2856054671477974,-0.5337089949708237,-0.7022583368852158,-0.8807289902156629,0.09770296018650633,-0.8912162472016844,-1.2911092131687854,-0.6995516418082629,-0.7139078162626219,-0.7378931463513788,-0.4139487213921671,0.4060450947259927,-0.5948523416142764,1.265532977843374,0.7021793065785958,1.3314490790407263,-0.9378242344738464,-0.8216490324405364,-1.8199873814403837,1.5423383438041651,-0.4033178085978771,-1.0424259027417018,1.3403806917598824,-0.577770843979386,0.293991999917819,-1.5687244677702163,0.19305095131094205,-0.037613249053387456,0.3667183756290837,-0.655695284207904,东平县,2019,10,1,0,9-10月
