Year,County,Severity_Level,Soil_Moisture_Summer,Vegetation_Cover_Percent,Spring_NDVI,Annual_LST,TRMM_Annual,Winter_LST,TRMM_Autumn,Annual_EVI,TRMM_Summer,Annual_NDVI,TRMM_Spring,Soil_Moisture_Autumn,Soil_Moisture_Spring,Summer_NDVI,Autumn_EVI,Other_Land_Percent,Spring_LST,Urban_Percent,Forest_Cover_Percent,Summer_LST,Autumn_LST,Spring_EVI,Summer_EVI,Farmland_Percent,Soil_Moisture_Annual,Autumn_NDVI,Water_Percent,Forest_Cover_Base,Coastal_Distance,Coastal_Influence_Index,County_Elevation,Mountain_Influence_Index,Forest_Ecology_Index
2019,市中区,1,43.42067937693096,33.910986842119,0.3700077525372123,18.46659252515696,158.39636568781106,-2.013095253415053,42.45343636087893,0.333498762652103,62.367579946630016,0.4115320154538405,89.9954505312978,50.57705780397611,64.24476653753092,0.6636571589457351,0.2877882992375994,10.226008251754983,17.869608414344913,24.12471579683829,17.111339411781472,32.09410949373853,20.40532148420545,0.2238617844677523,0.5913773261899665,36.820812131077474,57.17865072927647,0.1098057387268656,11.717124408547775,23.92072719603798,124.4853766913254,0.2879830176973975,121.37412496034172,0.2427482499206834,0.2392072719603798
2019,市中区,1,43.42067937693096,33.910986842119,0.3700077525372123,18.46659252515696,158.39636568781106,-2.013095253415053,42.45343636087893,0.333498762652103,62.367579946630016,0.4115320154538405,89.9954505312978,50.57705780397611,64.24476653753092,0.6636571589457351,0.2877882992375994,10.226008251754983,17.869608414344913,24.12471579683829,17.111339411781472,32.09410949373853,20.40532148420545,0.2238617844677523,0.5913773261899665,36.820812131077474,57.17865072927647,0.1098057387268656,11.717124408547775,23.92072719603798,124.4853766913254,0.2879830176973975,121.37412496034172,0.2427482499206834,0.2392072719603798
2019,槐荫区,1,39.66864311939447,61.026127047067504,0.7200572160397403,15.51757435824895,213.6038363781249,-2.380111810930877,12.515108245423791,0.4095112754958494,68.1334676741084,0.3910217071260576,13.351880472327544,43.37263102524816,25.815886737082188,0.5146169541448251,0.2571387679186137,0.0,16.444548887211006,13.240952437624944,26.97130294788559,28.762485060874845,13.459338454870696,0.5375323145425595,0.4955197964940146,49.46539789491899,67.16882275397879,0.3611517111463476,10.322346719570472,26.267711818435743,140.64027799528992,0.2450231017678033,104.25024088827702,0.208500481776554,0.2626771181843574
2019,天桥区,1,60.05799060003656,54.68164859964939,0.7480418668802471,16.230804451610723,177.4641331909481,2.0259948636657104,12.096355331704236,0.4232233010281233,87.9516995865854,0.5054844991844851,47.825633295077566,44.05619366251498,49.90073331780509,0.7288033152262952,0.3432562291592966,4.905951315246371,16.659499979474102,11.901381832927884,26.98125850786405,33.75860724141554,14.088232511683216,0.2123704589131619,0.5840225448376404,54.535726034472674,36.91649322085983,0.2776153845781577,1.675682309489016,22.926600920799068,134.26197268924363,0.2611606021759186,92.31031141475133,0.1846206228295026,0.2292660092079906
2019,历城区,2,50.88077552585576,59.32549153517782,0.4508902218131704,15.11386377661472,225.4113370949136,1.074704095727404,16.947531875828254,0.3764656764236471,119.34184067556966,0.5573724444315541,81.2125123172475,56.60102295310937,66.54231215075787,0.6745492981901514,0.5005194287585742,31.61219838345772,24.606264719333183,7.102472723905809,23.379151997127245,32.08227145684451,13.061078075026144,0.2296893083925554,0.5525916934987002,37.90617689550923,42.22677101282253,0.3337331083530069,0.0,21.17487376175866,126.120711413892,0.2833118302903141,73.38816107565327,0.1467763221513065,0.2117487376175866
2019,长清区,2,62.387498433104106,48.93912446413652,0.470306063798744,15.368930573625471,143.55738886900875,-6.058579097739352,31.84707511736248,0.4605689529939428,43.75937959301214,0.7130990991176258,103.27984736532404,55.523643379561264,79.98729553304487,0.4927950874701972,0.214299148163938,17.575303077647767,21.496777831866478,12.547776878379146,28.30724832362329,30.962602759701625,17.5334211926229,0.1104324859696614,0.5022047026443449,32.88351540239858,54.588215151533085,0.5245072044221317,8.686156317951236,23.827239291731438,117.29101183220791,0.3094650496852407,96.83700300414633,0.1936740060082926,0.2382723929173143
2019,章丘区,1,51.52236052620609,50.78792758945932,0.4492202127006791,19.695649710847217,174.80579456540536,5.083755929343388,18.533314028074034,0.4139391049261816,39.73007919837812,0.2692061898442548,79.40625590046564,89.01981337039282,58.94435498867856,0.9106441870561162,0.2405638917777728,10.479435539501146,17.216557948915572,6.039338810635904,18.275478877000413,37.17847835919522,16.765109445802423,0.3357568321960146,0.6447243161796343,57.25380349393436,78.83197313645356,0.1776116831482858,7.951943278928178,27.36804114702361,135.9332263426007,0.256832215973119,81.89785867354294,0.1637957173470859,0.2736804114702361
2019,平阴县,2,71.30006380866564,77.28137765677805,0.5822814843914129,17.42871114584494,160.11706009879998,-12.115628771554997,50.05407967156185,0.4069816526024249,92.99024353859916,0.5682153560601927,4.288660691759126,37.37928517976356,54.87891699663901,0.7798441253642513,0.257455680240389,34.097178291548275,21.38227155594656,19.39236834428163,31.121418134664196,30.780188525763872,12.133960947833248,0.2085561937693316,0.5116346634509761,3.706024613536485,77.46603751578176,0.3021827488739516,11.683010615969412,23.906286466085557,134.80023931927005,0.2597586383403101,123.12616946779578,0.2462523389355915,0.2390628646608555
2019,商河县,3,32.20880174135933,60.130151152119765,0.2740039991903601,16.395557231807665,207.4919916518219,-0.3747492355102337,75.16322955650494,0.3843524815153777,49.85030301761326,0.5254449776824585,228.7919783549416,15.454461710505036,53.67181200637017,0.5509109767449567,0.3654817765507889,0.0,18.61882063580059,22.48005670093344,31.98363722657841,34.23083588388158,17.756580770647155,0.2908653649509445,0.3451145791829234,42.92837445754902,51.01487447475297,0.2875136565516653,2.6079316149391274,28.765653149386715,110.63907831806846,0.3307505598961865,104.54257001889158,0.2090851400377831,0.2876565314938671
2019,钢城区,1,90.5400473407997,62.80362714876711,0.4161693736162827,19.40989619148315,212.90473543332217,-2.4019574261252457,10.238100513949323,0.3297649842362322,131.15813832334905,0.6075895305679863,113.98754428906004,80.99538321842088,77.57903825800257,0.7583707036286658,0.0390605827453689,5.114006597933181,12.716566500989938,23.062824602233587,16.02543544824934,33.68823092000919,17.626088031695247,0.4102895567836042,0.4189560390487498,52.62879210602567,36.32243497168081,0.1937799933011164,3.168941245558229,46.84630352119174,181.29980760299847,0.1631642240227925,351.0312739154009,0.7020625478308018,0.4684630352119174
2019,李沧区,1,83.78174432303899,76.26124158358088,0.5843850747072198,17.77340603606399,209.7627017274247,0.0499042014970716,22.081896009529327,0.3181696956591844,21.75692773731537,0.5767751708741702,20.23215443153606,8.33906136556897,61.247276376883,0.5393723921716109,0.3267926414293182,6.16875449929591,22.85209219683032,19.68114291813033,14.553456296316394,28.546227188117303,20.775297848304973,0.2984024623201872,0.5033155546500565,49.37719779614588,77.50530736510179,0.4544532367948578,10.21944849011147,23.76406566365896,147.34248067973863,0.2291393817167878,92.3953202933844,0.1847906405867688,0.2376406566365895
2019,城阳区,1,89.11416513772322,55.97019496107605,0.2679752373192413,16.7722325907272,240.68517020515588,-1.7797785368157069,25.9946690713614,0.2759528186179625,231.00250231774237,0.559806175256163,73.06821434600229,43.68804486453,67.24407128515477,0.7489613586173216,0.4922848650068975,27.016848823582805,22.8873322057886,0.0,17.678023696877382,29.0113982933137,15.178597455553948,0.4226059772943272,0.5167344786482454,48.14415148788402,57.40166408113677,0.6468627825305098,7.160975991655796,25.70974984608289,171.07887142529714,0.1807231974294304,70.8675053787376,0.1417350107574752,0.2570974984608289
